CH1 (V)  	CH2 (V)
28.201113281	0.151855469
28.263574219	0.150878906
28.310419922	0.150878906
28.357265625	0.149414062
28.404111328	0.149414062
28.450957031	0.148925781
28.497802734	0.147949219
28.560263672	0.147460937
28.591494141	0.146972656
28.638339844	0.145996094
28.685185547	0.145996094
28.732031250	0.145507812
28.778876953	0.145996094
28.825722656	0.145507812
28.888183594	0.145507812
28.935029297	0.145507812
28.966259766	0.145996094
29.044335937	0.145996094
29.075566406	0.146484375
29.122412109	0.146972656
29.169257812	0.146972656
29.216103516	0.147460937
29.262949219	0.148437500
29.309794922	0.148437500
29.356640625	0.148925781
29.403486328	0.149902344
29.450332031	0.151367187
29.497177734	0.151855469
29.559638672	0.152832031
29.590869141	0.153808594
29.637714844	0.154785156
29.700175781	0.156250000
29.747021484	0.157226562
29.793867187	0.158691406
29.825097656	0.160644531
29.887558594	0.162109375
29.934404297	0.164062500
29.981250000	0.165527344
30.012480469	0.167968750
30.074941406	0.169921875
30.121787109	0.172363281
30.168632813	0.174804687
30.199863281	0.177734375
30.199863281	0.177246094
30.199863281	0.177246094
30.199863281	0.183105469
30.215478516	0.169921875
30.215478516	0.176269531
30.199863281	0.175781250
30.199863281	0.176269531
30.199863281	0.176269531
30.199863281	0.175292969
30.199863281	0.176757812
30.199863281	0.175781250
30.199863281	0.175781250
30.199863281	0.175781250
30.199863281	0.176269531
30.199863281	0.175292969
30.215478516	0.176269531
30.199863281	0.175292969
30.199863281	0.176269531
30.199863281	0.175781250
30.215478516	0.176269531
30.199863281	0.175292969
30.199863281	0.175781250
30.215478516	0.175292969
30.199863281	0.176269531
30.199863281	0.175781250
30.199863281	0.176269531
30.199863281	0.175781250
30.199863281	0.176269531
30.199863281	0.175292969
30.199863281	0.175781250
30.199863281	0.175781250
30.199863281	0.176269531
30.199863281	0.175292969
30.215478516	0.175781250
30.199863281	0.175781250
30.199863281	0.176269531
30.199863281	0.175781250
30.199863281	0.176269531
30.199863281	0.176269531
30.199863281	0.176757812
30.199863281	0.175781250
30.199863281	0.178710937
30.199863281	0.182128906
30.199863281	0.175781250
30.215478516	0.175781250
30.199863281	0.175781250
30.199863281	0.173828125
30.199863281	0.175781250
30.199863281	0.173828125
30.215478516	0.175781250
